london_company_id,company_name,secretary,office,london_address_cleaned
sungeikaparrubbercompany_limited_moncreiffandhorsbrugh_46castlestreet_edinburgh,"Sungei Kapar Rubber Company, Limited",Moncreiff and Horsbrugh,"46 Castle Street, Edinburgh","46, Castle Street, Edinburgh"
sungeikaparrubbercompany_limited_moncreiffandhorsbrugh_castlestreet_edinburgh,"Sungei Kapar Rubber Company, Limited",Moncreiff and Horsbrugh,"Castle Street, Edinburgh","Castle Street, Edinburgh"
sungeikaparrubbercompany_moncreiffandhorsbrugh_46_castlestreet_edinburgh,Sungei Kapar Rubber Company,Moncreiff and Horsbrugh,"46, Castle Street, Edinburgh","46, Castle Street, Edinburgh"
sungeikar_sumatrarubberestate_ltd___brightandgalbraith_limited_4_corbetcourt_gracechurchst_e_c_,"Sungei Kar (Sumatra Rubber Estate, Ltd.)","Bright and Galbraith, Limited","4, Corbet Court, Gracechurch St, E.C.","4, Corbet Court, Gracechurch Street, E.C."
sungeikari_sumatra_rubberestate_brightandgalbraith_7_martinslane_cannonstreet_e_c_,Sungei Kari (Sumatra) Rubber Estate,Bright and Galbraith,"7, Martins Lane, Cannon Street, E.C.","7, Martin Lane, Cannon Street, E.C."
sungeikari_sumatra_rubberestate_limited_brightandgalbraith_4_corbetcourt_gracechurchstreet_e_c_,"Sungei Kari (Sumatra) Rubber Estate, Limited",Bright and Galbraith,"4, Corbet Court, Gracechurch Street, E.C.","4, Corbet Court, Gracechurch Street, E.C."
sungeikari_sumatrarubberestate__brightandgalbraith_7_martinslane_cannonst_e_c_,Sungei Kari (Sumatra Rubber Estate),Bright and Galbraith,"7, Martins Lane, Cannon St, E.C.","7, Martin Lane, Cannon Street, E.C."
sungeikari_sumatrarubberestate__brightandgalbraith_7_martinslane_cannonstreet_e_c_,Sungei Kari (Sumatra Rubber Estate),Bright and Galbraith,"7, Martins Lane, Cannon Street, E.C.","7, Martin Lane, Cannon Street, E.C."
sungeikarl_sumatra_rubberestate_brightandgalbraith_7_martinslane_cannonstreet_e_c_,Sungei Karl (Sumatra) Rubber Estate,Bright and Galbraith,"7, Martins Lane, Cannon Street, E.C.","7, Martin Lane, Cannon Street, E.C."
sungeikarl_sumatra_rubberestate_limited_brightandgalbraith_limited_4_corbetcourt_gracechurchstreet_e_c_,"Sungei Karl (Sumatra) Rubber Estate, Limited","Bright and Galbraith, Limited","4, Corbet Court, Gracechurch Street, E.C.","4, Corbet Court, Gracechurch Street, E.C."
sungeikarlrubberestate_brightandgalbraith_7_martinslane_cannonstreet_e_c_,Sungei Karl Rubber Estate,Bright and Galbraith,"7, Martins Lane, Cannon Street, E.C.","7, Martin Lane, Cannon Street, E.C."
sungeikechilcocoanutandrubbercompany_baillieandgifford_12_hillstreet_edinburgh,Sungei Kechil Cocoanut and Rubber Company,Baillie and Gifford,"12, Hill Street, Edinburgh","12, Hill Street, Edinburgh"
sungeikrianrubberestate_limited_thomasbarlowandbrother_38_eastcheap_e_c_,"Sungei Krian Rubber Estate, Limited",Thomas Barlow and Brother,"38, Eastcheap, E.C.","38, Eastcheap, E.C."
sungeikrianrubberestate_limited_thomasbarlowandbrother_49_51_eastcheap_e_c_,"Sungei Krian Rubber Estate, Limited",Thomas Barlow and Brother,"49-51, Eastcheap, E.C.","49-51, Eastcheap, E.C."
sungeikrianrubberestate_ltd__thomasbarlowandbrother_49_51_eastcheap_e_c_,"Sungei Krian Rubber Estate, Ltd.",Thomas Barlow and Brother,"49-51, Eastcheap, E.C.","49-51, Eastcheap, E.C."
sungeikrianrubberestate_thomasbarlowandbrother_49_51_eastcheap_e_c_,Sungei Krian Rubber Estate,Thomas Barlow and Brother,"49-51, Eastcheap, E.C.","49-51, Eastcheap, E.C."
sungeikruitrubberestate_limited_m_p_evansandco__30_mincinglane_e_c_,"Sungei Kruit Rubber Estate, Limited",M. P. Evans and Co.,"30, Mincing Lane, E.C.","30, Mincing Lane, E.C."
sungeikruitrubberestate_ltd__m_p_evansandco__30_mincinglane_e_c_,"Sungei Kruit Rubber Estate, Ltd.",M. P. Evans and Co.,"30, Mincing Lane, E.C.","30, Mincing Lane, E.C."
sungeikruitrubberestate_m_p_evansandco__30_mincinglane_e_c_,Sungei Kruit Rubber Estate,M. P. Evans and Co.,"30, Mincing Lane, E.C.","30, Mincing Lane, E.C."
sungeikruitrubberestates_limited_m_p_evansandco__30_mincinglane_e_c_,"Sungei Kruit Rubber Estates, Limited",M. P. Evans and Co.,"30, Mincing Lane, E.C.","30, Mincing Lane, E.C."
sungeikuitrubberestate_m_p_evansandco__30_mincinglane_e_c_,Sungei Kuit Rubber Estate,M. P. Evans and Co.,"30, Mincing Lane, E.C.","30, Mincing Lane, E.C."
sungeilangrubbercompany_ltd__ewencattanach_co__4_fenchurchavenue_e_c_,"Sungei Lang Rubber Company, Ltd.",Ewen Cattanach & Co.,"4, Fenchurch Avenue, E.C.","4, Fenchurch Avenue, E.C."
sungeiliangrubbercompany_limited_ewencattanachandco__4_fenchurchavenue_e_c_,"Sungei Liang Rubber Company, Limited",Ewen Cattanach and Co.,"4, Fenchurch Avenue, E.C.","4, Fenchurch Avenue, E.C."
sungeiliangrubbercompany_limited_ewencattanachandco__alderman_shouse_alderman_swalk_bishopsgatestreetwithout_e_c_,"Sungei Liang Rubber Company, Limited",Ewen Cattanach and Co.,"Alderman's House, Alderman's Walk, Bishopsgate Street Without, E.C.","Alderman's House, Alderman's Walk, Bishopsgate Street Without, E.C."
sungeiliangrubbercompany_rubberandgeneraltrust_4_fenchurchavenue_e_c_,Sungei Liang Rubber Company,Rubber and General Trust,"4, Fenchurch Avenue, E.C.","4, Fenchurch Avenue, E.C."
sungeiliangrubbercompany_rubberandgeneraltrustco__86_cannonstreet_e_c_,Sungei Liang Rubber Company,Rubber and General Trust Co.,"86, Cannon Street, E.C.","86, Cannon Street, E.C."
sungeimatangrubbercompany_c_a_sack_49_51_eastcheap_e_c_,Sungei Matang Rubber Company,C. A. Sack,"49-51, Eastcheap, E.C.","49-51, Eastcheap, E.C."
sungeimatangrubbercompany_limited_c_a_sack_4_fenchurchavenue_e_c_,"Sungei Matang Rubber Company, Limited",C. A. Sack,"4, Fenchurch Avenue, E.C.","4, Fenchurch Avenue, E.C."
sungeimatangrubbercompany_ltd__c_a_sack_4_fenchurchavenue_e_c_,"Sungei Matang Rubber Company, Ltd.",C. A. Sack,"4, Fenchurch Avenue, E.C.","4, Fenchurch Avenue, E.C."
sungeimatangrubberestate_c_a_sack_49_51_eastcheap_e_c_,Sungei Matang Rubber Estate,C. A. Sack,"49-51, Eastcheap, E.C.","49-51, Eastcheap, E.C."
sungeimatangrubberestate_c_a_sack_portlandhouse_73_basinghallstreet_e_c_,Sungei Matang Rubber Estate,C. A. Sack,"Portland House, 73, Basinghall Street, E.C.","Portland House, 73, Basinghall Street, E.C."
sungeimatangrubberestate_c_a_sack_portlandhouse_73_basinghallstreete_c_,Sungei Matang Rubber Estate,C. A. Sack,"Portland House, 73, Basinghall Street E.C.","Portland House, 73, Basinghall Street, E.C."
sungeimatangrubberestate_portaltrust_agency_ltd__portlandhouse_73_basinghallstreet_e_c_,Sungei Matang Rubber Estate,"Portal Trust & Agency, Ltd.","Portland House, 73, Basinghall Street, E.C.","Portland House, 73, Basinghall Street, E.C."
sungeinipaestate_g_h_billinghurst_a_d_crichton_18_laurencepountneylane_e_c_,Sungei Nipa Estate,"G. H. Billinghurst, A. D. Crichton","18, Laurence Pountney Lane, E.C.","18, Laurence Pountney Lane, E.C."
sungeinipahestate_g_h_billinghurst_a_d_crichton_18_laurencepounteylane_e_c_,Sungei Nipah Estate,"G. H. Billinghurst, A. D. Crichton","18, Laurence Pountey Lane, E.C.","18, Laurence Pountney Lane, E.C."
sungeinipahestate_g_h_billinghurst_a_d_crichton_18_laurencepounthelane_e_c_,Sungei Nipah Estate,"G. H. Billinghurst, A. D. Crichton","18, Laurence Pounthe Lane, E.C.","18, Laurence Pountney Lane, E.C."
sungeipurun_f_m_s__rubbercompany_edwardbousteadandco__149_leadenhallstreet_e_c_,Sungei Purun (F.M.S.) Rubber Company,Edward Boustead and Co.,"149, Leadenhall Street, E.C.","149, Leadenhall Street, E.C."
sungeipurun_f_m_s__rubbercompany_edwardbousteadandco__3_lloydsavenue_e_c_,Sungei Purun (F.M.S.) Rubber Company,Edward Boustead and Co.,"3, Lloyds Avenue, E.C.","3, Lloyds Avenue, E.C."
sungeipurun_f_m_s__rubbercompany_edwardbousted_co__149_leadenhallstreet_e_c_,Sungei Purun (F.M.S.) Rubber Company,Edward Bousted & Co.,"149, Leadenhall Street, E.C.","149, Leadenhall Street, E.C."
sungeipurun_m_s__rubbercompany_edwardbousteadandco__149_leadenhallstreet_e_c_,Sungei Purun (M. S.) Rubber Company,Edward Boustead and Co.,"149, Leadenhall Street, E.C.","149, Leadenhall Street, E.C."
sungeipurun_m_s__rubbercompany_edwardboustedandco__149_leadenhallstreet_e_c_,Sungei Purun (M. S.) Rubber Company,Edward Bousted and Co.,"149, Leadenhall Street, E.C.","149, Leadenhall Street, E.C."
sungeipurun_m_s_rubbercompany_ltd___edwardbousted_co__3_lloydsavenue_e_c_,"Sungei Purun (M. S. Rubber Company, Ltd.)",Edward Bousted & Co.,"3, Lloyds Avenue, E.C.","3, Lloyds Avenue, E.C."
sungeipurunf_m_s_rubbercompany_edwardboustedandco__3_lloydsavenue_e_c_,Sungei Purun F.M.S. Rubber Company,Edward Bousted and Co.,"3, Lloyds Avenue, E.C.","3, Lloyds Avenue, E.C."
sungeipurunrubbercompany_edwardbousteadandco__149_leadenhallstreet_e_c_,Sungei Purun Rubber Company,Edward Boustead and Co.,"149, Leadenhall Street, E.C.","149, Leadenhall Street, E.C."
sungeireyla_f_m_s__rubberestate_h_p_hood_65_londonwall_e_c_,Sungei Reyla (F.M.S.) Rubber Estate,H. P. Hood,"65, London Wall, E.C.","65, London Wall, E.C."
sungeireyla_f_m_s__rubberestate_j_k_gray_65_londonwall_e_c_,Sungei Reyla (F.M.S.) Rubber Estate,J. K. Gray,"65, London Wall, E.C.","65, London Wall, E.C."
sungeireyla_f_m_s__rubberestate_ltd__j_k_gray_65_londonwall_e_c_,"Sungei Reyla (F. M. S.) Rubber Estate, Ltd.",J. K. Gray,"65, London Wall, E.C.","65, London Wall, E.C."
sungeireyla_m_s__rubberestate_h_p_hood_65_londonwall_e_c_,Sungei Reyla (M. S.) Rubber Estate,H. P. Hood,"65, London Wall, E.C.","65, London Wall, E.C."
sungeireyla_m_s_rubberestate__j_k_gray_65_londonwall_e_c_,Sungei Reyla (M.S. Rubber Estate),J. K. Gray,"65, London Wall, E.C.","65, London Wall, E.C."
sungeireylarubberestate_h_p_hood_65_londonwall_e_c_,Sungei Reyla Rubber Estate,H. P. Hood,"65, London Wall, E.C.","65, London Wall, E.C."
sungeirinchingrubberco__e_parsons_38_lincolnsinnfields_w_c_,Sungei Rinching Rubber Co.,E. Parsons,"38, Lincolns Inn Fields, W.C.","38, Lincoln's Inn Fields, W.C."
sungeirinchingrubbercompany_c_j_ashford_protem___38_lincolnsinnfields_w_c_2,Sungei Rinching Rubber Company,C. J. Ashford (pro tem.),"38, Lincolns Inn Fields, W.C.2","38, Lincoln's Inn Fields, W.C.2"
sungeirinchingrubbercompany_e_parsons_38_lincoln_sinnfields_w_c_,Sungei Rinching Rubber Company,E. Parsons,"38, Lincoln's Inn Fields, W.C.","38, Lincoln's Inn Fields, W.C."
sungeirinchingrubbercompany_e_parsons_38_lincolnsinnfields_w_c_,Sungei Rinching Rubber Company,E. Parsons,"38, Lincolns Inn Fields, W.C.","38, Lincoln's Inn Fields, W.C."
sungeirinchingrubbercompany_ltd__e_parsons_38_lincolnsinnfields_w_c_,"Sungei Rinching Rubber Company, Ltd.",E. Parsons,"38, Lincolns Inn Fields, W.C.","38, Lincoln's Inn Fields, W.C."
sungeirinchingrubberestates_e_parsons_38_lincoln_sinnfields_w_c_2,Sungei Rinching Rubber Estates,E. Parsons,"38, Lincoln's Inn Fields, W.C.2","38, Lincoln's Inn Fields, W.C.2"
sungeirinchingrubberestates_e_parsons_38_lincolnsinnfields_w_c_2,Sungei Rinching Rubber Estates,E. Parsons,"38, Lincolns Inn Fields, W.C.2","38, Lincoln's Inn Fields, W.C.2"
sungeisalakrubbercompany_limited_r_stewart_16_philpotlane_e_c_,"Sungei Salak Rubber Company, Limited",R. Stewart,"16, Philpot Lane, E.C.","16, Philpot Lane, E.C."
sungeisalakrubbercompany_ltd__r_stewart_16_philpotlane_e_c_,"Sungei Salak Rubber Company, Ltd.",R. Stewart,"16, Philpot Lane, E.C.","16, Philpot Lane, E.C."
sungeisalakrubbercompany_r_stewart_16_philpotlane_e_c_,Sungei Salak Rubber Company,R. Stewart,"16, Philpot Lane, E.C.","16, Philpot Lane, E.C."
sungeisalkrubbercompany_r_stewart_16_philpotlane_e_c_,Sungei Salk Rubber Company,R. Stewart,"16, Philpot Lane, E.C.","16, Philpot Lane, E.C."
sungeisayongrubbercompany_georgewilliamsonandco_138_leadenhallstreet_e_c_,Sungei Sayong Rubber Company,George Williamson and Co,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
sungeisayongrubbercompany_georgewilliamsonandco__138_leadenhallstreet_e_c_,Sungei Sayong Rubber Company,George Williamson and Co.,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
sungeisayongrubbercompany_ltd__georgewilliamsonandco__138_leadenhallstreet_e_c_,"Sungei Sayong Rubber Company, Ltd.",George Williamson and Co.,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
sungeisekah_f_m_s__rubbercompany_bousteadbrothers_5_fenchurchstreet_e_c_,Sungei Sekah (F. M. S.) Rubber Company,Boustead Brothers,"5, Fenchurch Street, E.C.","5, Fenchurch Street, E.C."
sungeisekah_m_s__rubbercompany_bousteadbrothers_5_fenchurchstreet_e_c_,Sungei Sekah (M. S.) Rubber Company,Boustead Brothers,"5, Fenchurch Street, E.C.","5, Fenchurch Street, E.C."
sungeisiputrubberplantations_britishnorthborneorubbertrust_104_winchesterhouse_e_c_,Sungei Siput Rubber Plantations,British North Borneo Rubber Trust,"104, Winchester House, E.C.","104, Winchester House, E.C."
sungeisiputrubberplantations_ltd__britishnorthborneorubbertrust_104_winchesterhouse_e_c_,"Sungei Siput Rubber Plantations, Ltd.",British North Borneo Rubber Trust,"104, Winchester House, E.C.","104, Winchester House, E.C."
sungeitaho_f_m_s__rubberestate_n_a_n_a,Sungei Taho (F.M.S.) Rubber Estate,N/A,N/A,""
sungeitaho_m_s__rubberestate_h_p_hood_65_londonwall_e_c_,Sungei Taho (M. S.) Rubber Estate,H. P. Hood,"65, London Wall, E.C.","65, London Wall, E.C."
sungeitamrubbercompany_plantersstoresandagencyco__17_st_helensplace_e_c_,Sungei Tam Rubber Company,Planters Stores and Agency Co.,"17, St. Helens Place, E.C.","17, St. Helen's Place, E.C."
sungeitamurubbercompany_plantersstoresandagency_17_st_helensplace_e_c_,Sungei Tamu Rubber Company,Planters Stores and Agency,"17, St. Helens Place, E.C.","17, St. Helen's Place, E.C."
sungeitamurubbercompany_plantersstoresandagencyco__17_st_helensplace_e_c_,Sungei Tamu Rubber Company,Planters Stores and Agency Co.,"17, St. Helens Place, E.C.","17, St. Helen's Place, E.C."
sungeiway_selangor_rubbercompany_gibson_anderson_124_st_vincentstreet_glasgow,Sungei Way (Selangor) Rubber Company,Gibson & Anderson,"124, St. Vincent Street, Glasgow","124, St. Vincent Street, Glasgow"
sungeiway_selangor_rubbercompany_gibsonandanderson_124_st_vincentstreet_glasgow,Sungei Way (Selangor) Rubber Company,Gibson and Anderson,"124, St. Vincent Street, Glasgow","124, St. Vincent Street, Glasgow"
sungeiway_selangor_rubbercompany_limited_gibsonandanderson_124_st_vincentstreet_glasgow,"Sungei Way (Selangor) Rubber Company, Limited",Gibson and Anderson,"124, St. Vincent Street, Glasgow","124, St. Vincent Street, Glasgow"
sungeiway_selangor_rubbercompany_ltd__gibsonandanderson_124_st_vincentstreet_glasgow,"Sungei Way (Selangor) Rubber Company, Ltd.",Gibson and Anderson,"124, St. Vincent Street, Glasgow","124, St. Vincent Street, Glasgow"
sungekaparrubbercompany_ltd__moncreiff_horsbrugh_46_castlestreet_edinburgh,"Sunge Kapar Rubber Company, Ltd.",Moncreiff & Horsbrugh,"46, Castle Street, Edinburgh","46, Castle Street, Edinburgh"
sungekaparrubbercompany_moncreiffandhorsbrugh_46_castestreet_edinburgh,Sunge Kapar Rubber Company,Moncreiff and Horsbrugh,"46, Caste Street, Edinburgh","46, Castle Street, Edinburgh"
sungekar_sumatrarubberestate__brightandgalbraith_limited_7_martinslane_cannonstreet_e_c,Sunge Kar (Sumatra Rubber Estate),"Bright and Galbraith, Limited","7, Martins Lane, Cannon Street, E.C","7, Martin Lane, Cannon Street, E.C."
sungekechilcocoanutandrubber_baillieandgifford_12_hillstreet_edinburgh,Sunge Kechil Cocoanut and Rubber,Baillie and Gifford,"12, Hill Street, Edinburgh","12, Hill Street, Edinburgh"
sungekianrubberestate_thomasbarlowandbrother_49_51_eastcheap_e_c,Sunge Kian Rubber Estate,Thomas Barlow and Brother,"49-51, Eastcheap, E.C","49-51, Eastcheap, E.C."
sungekruitrubberestate_m_p_evansandco_30_mincinglane_e_c,Sunge Kruit Rubber Estate,M. P. Evans and Co,"30, Mincing Lane, E.C","30, Mincing Lane, E.C."
sungeliangrubbercompany_rubberandgeneraltrustco__pinnershall_austinfriars_e_c,Sunge Liang Rubber Company,Rubber and General Trust Co.,"Pinners Hall, Austin Friars, E.C","Pinners Hall, Austin Friars, E.C."
sungelsalakrubbercompany_r_stewart_16_philpotlane_e_c_,Sungel Salak Rubber Company,R. Stewart,"16, Philpot Lane, E.C.","16, Philpot Lane, E.C."
sungematangrubbercompany_c_a_sack_49_51_eastcheap_e_c,Sunge Matang Rubber Company,C. A. Sack,"49-51, Eastcheap, E.C","49-51, Eastcheap, E.C."
sungepurun_m_s_rubber__edwardboustedandco__3_lloydsavenue_e_c_,Sunge Purun (M. S. Rubber),Edward Bousted and Co.,"3, Lloyds Avenue, E.C.","3, Lloyds Avenue, E.C."
sungereyla_m_s_rubberestate__j_k_gray_65_londonwall_e_c_,Sunge Reyla (M. S. Rubber Estate),J. K. Gray,"65, London Wall, E.C.","65, London Wall, E.C."
sungerinchingrubbercompany_e_parsons_38_lincolnsinnfields_w_c_,Sunge Rinching Rubber Company,E. Parsons,"38, Lincolns Inn Fields, W.C.","38, Lincoln's Inn Fields, W.C."
sungesayongrubbercompany_georgewilliamsonandco__138_leadenhallstreet_e_c_,Sunge Sayong Rubber Company,George Williamson and Co.,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
sungesiputrubberplantations_britishnorthborneorubbertrust_ltd__104_winchesterhouse_e_c_,Sunge Siput Rubber Plantations,"British North Borneo Rubber Trust, Ltd.","104, Winchester House, E.C.","104, Winchester House, E.C."
sungesiputrubberplantations_britishnorthborneorubbertrust_winchesterhouse_e_c_,Sunge Siput Rubber Plantations,British North Borneo Rubber Trust,"Winchester House, E.C.","Winchester House, Old Broad Street, E.C."
sungetbuaya_sumatra_rubbercompany_guthrieandco__5_whittingtonavenue_e_c_,Sunget Buaya (Sumatra) Rubber Company,Guthrie and Co.,"5, Whittington Avenue, E.C.","5, Whittington Avenue, E.C."
sungeway_selangor_rubber_gibsonandanderson_124_st_vincentstreet_glasgow,Sunge Way (Selangor) Rubber,Gibson and Anderson,"124, St. Vincent Street, Glasgow","124, St. Vincent Street, Glasgow"
sungkai_chumorestates_harrisonsandcrosfield_1_4_greattowerstreet_e_c_,Sungkai-Chumor Estates,Harrisons and Crosfield,"1-4, Great Tower Street, E.C.","1-4, Great Tower Street, E.C."
sungkai_chumorestates_limited_harrisonsandcrosfield_11_idollane_e_c_,"Sungkai-Chumor Estates, Limited",Harrisons and Crosfield,"11, Idol Lane, E.C.","11, Idol Lane, E.C."
sungkai_chumorestates_limited_harrisonsandcrosfield_49_51_eastcheape_c_,"Sungkai-Chumor Estates, Limited",Harrisons and Crosfield,"49-51, Eastcheap E.C.","49-51, Eastcheap, E.C."
sungkaichumorestates_harrisonsandcrosfied_1_4_greattowerstreet_e_c_,Sungkai Chumor Estates,Harrisons and Crosfied,"1-4, Great Tower Street, E.C.","1-4, Great Tower Street, E.C."
sungkaichumorestates_harrisonsandcrosfield_1_4_greattowerst_e_c_,Sungkai Chumor Estates,Harrisons and Crosfield,"1-4, Great Tower St, E.C.","1-4, Great Tower Street, E.C."
sungkaichumorestates_harrisonsandcrosfield_1_4_greattowerstreet_e_c_,Sungkai Chumor Estates,Harrisons and Crosfield,"1-4, Great Tower Street, E.C.","1-4, Great Tower Street, E.C."
sungkaichumorestates_ltd__harrisonsandcrosfield_49_51_eastcheap_e_c_,"Sungkai Chumor Estates, Ltd.",Harrisons and Crosfield,"49-51, Eastcheap, E.C.","49-51, Eastcheap, E.C."
sunngama_ceylon_teaestatescompany_georgewilliamsonandco__138_leadenhallstreet_e_c_,Sunngama (Ceylon) Tea Estates Company,George Williamson and Co.,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
sunngama_ceylon_teaestatescompany_limited_georgewilliamsonandco__138_leadenhallstreet_e_c_,"Sunngama (Ceylon) Tea Estates Company, Limited",George Williamson and Co.,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
sunngama_ceylon_teaestatescompany_ltd__georgewilliamsonandco__138_leadenhallstreet_e_c_,"Sunngama (Ceylon) Tea Estates Company, Ltd.",George Williamson and Co.,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
sunngamacompany_georgewilliamsonandco__138_leadenhallstreet_e_c_,Sunngama Company,George Williamson and Co.,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
sunnygama_ceylon_teaestatescompany_georgewilliamson_co_138_leadenhallstreet_e_c_,Sunnygama (Ceylon) Tea Estates Company,George Williamson & Co,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
sunnygama_ceylon_teaestatescompany_georgewilliamsonandco__138_leadenhallstreet_e_c_,Sunnygama (Ceylon) Tea Estates Company,George Williamson and Co.,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
